file,loai,stt,title,so_tu,trung_lap,loi,url
short/0253-cops-detained-black-woman-over-a-suspicious-deposit-their-ca.md,short,,"Cops Detained Black Woman Over a ""Suspicious"" Deposit — Their Captain Came Running ""Let Her Go! Now""",424,False,False,https://docs.google.com/document/d/1KxXO6r-0KPMA1xJQNukn2r5HY9L3VhHqBNPBLNAIMEM/edit?usp=sharing
kich-ban/0254-play-this-it-s-yours-maestro-laughs-at-black-violinist-her-f.md,long,143,"""Play This,It's Yours"" Maestro Laughs at Black Violinist—Her First Note Wipes the Smirk Off His Face",7353,False,False,https://docs.google.com/document/d/1JNhOlFOG2v-C5kHOLlxpfzgLfWUiA8zGISpRzbhxlEY/edit?usp=sharing
short/0255-black-nurse-lost-her-dream-job-saving-dying-old-man-then-som.md,short,,Black Nurse Lost Her Dream Job Saving Dying Old Man — Then Something Miraculous Happens to Her Life,406,False,False,https://docs.google.com/document/d/1kzM8NXz4c5bTO3xEbETVQJj7uunC-hvAiEagqjC35zM/edit?usp=sharing
kich-ban/0256-billionaire-s-triplets-went-mute-after-mom-died-he-fired-12.md,long,144,Billionaire's Triplets Went Mute After Mom Died — He Fired 12 Nannies Till One Heard Them Whisper,7182,False,False,https://docs.google.com/document/d/1_CaWgCZqAIofs6lJ14TVoQ70vKW41aNGOrl67JxhpMk/edit?usp=sharing
short/0257-cop-ripped-open-a-black-man-s-case-looking-for-evidence-unti.md,short,,"Cop Ripped Open a Black Man's Case Looking for ""Evidence"" — Until the Badge Fell Out and...",352,False,False,https://docs.google.com/document/d/1fsa5Upk21fzUJI4tKDM85PyO-hI8Qd5dvKfVu925SUk/edit?usp=sharing
kich-ban/0258-little-boy-shared-his-lunch-with-hungry-bikers-1-500-riders.md,long,145,"Little Boy Shared His Lunch With Hungry Bikers — 1,500 Riders Showed Up at His Door the Next Week",7347,False,False,https://docs.google.com/document/d/1N7R4knMHT-Wr3gdfZfSbCnpVIRiCbRuuJxkZ_3dBE60/edit?usp=sharing
short/0259-you-reek-head-nurse-kicks-old-black-man-out-of-hospital-unaw.md,short,,"""You Reek!"" Head Nurse Kicks Old Black Man Out of Hospital — Unaware He Can End Her Career in 3 Min",434,False,False,https://docs.google.com/document/d/13Egdv9tiPcTPkNRRLq6ZyUk9v1JWCJcdDvdxLFX4Ej0/edit?usp=sharing
kich-ban/0260-mafia-boss-grabbed-a-black-waitress-think-you-re-tough-8-sec.md,long,147,Mafia Boss Grabbed a Black Waitress: 'Think You're Tough?' — 8 Seconds Later His Crew Went Silent,7616,False,False,https://docs.google.com/document/d/1XxXeA2WlCqIOvB_ErhL22tOtPwjaCLOEO__i5Oabt-c/edit?usp=sharing
kich-ban/0261-teacher-made-black-boy-sit-on-floor-you-ll-amount-to-nothing.md,long,148,Teacher Made Black Boy Sit on Floor: 'You'll Amount to Nothing' — New Principal Heard Every Word,7651,False,False,https://docs.google.com/document/d/1_CbR1YxedqlXEaYh6jtcCgKVvMhWjarKO8sYaE91MX8/edit?usp=sharing
kich-ban/0262-commander-fires-black-soldier-for-leaving-post-he-d-been-dis.md,long,149,Commander Fires Black Soldier for Leaving Post — He'd Been Disarming a Bomb 200 Yards From the Base,7236,False,False,https://docs.google.com/document/d/1v-CTMVbvs5_9jsmcdcAgvo_JkPlM1KGSDY6Qq5O0t0o/edit?usp=sharing
kich-ban/0263-rude-waitress-trashed-a-black-woman-s-food-laughing-her-6-bo.md,long,150,Rude Waitress Trashed a Black Woman's Food Laughing — Her 6 Bodyguards Walked In Seconds Later,7585,False,False,https://docs.google.com/document/d/1YAdc_vz6EHVwu3_wpteOqUMBJCm9xwe7aNnBP-BVIfg/edit?usp=sharing
kich-ban/0264-fatherless-black-teen-fought-off-4-thugs-to-save-an-old-bike.md,long,151,Fatherless Black Teen Fought Off 4 Thugs to Save an Old Biker — He Was the Deadliest MC's President,7358,False,False,https://docs.google.com/document/d/1n0zYPGJF7oOqYLL3_jQsVT0nlf107tSv1dKv8iiyXjs/edit?usp=sharing
kich-ban/0265-black-belt-dared-a-black-woman-to-spar-for-fun-one-move-late.md,long,#REF!,"Black Belt Dared a Black Woman to Spar ""for Fun"" — One Move Later, the Dojo Fell Dead Silent",7480,False,False,https://docs.google.com/document/d/1eAR1mkgiPG0d1Tqdihf9Ji3muqqgI9C1OiPySvWC-xM/edit?usp=sharing
kich-ban/0266-lift-this-i-ll-quit-my-job-weightlifter-laughed-at-black-jan.md,long,152,"""Lift This, I'll Quit My Job!"" Weightlifter Laughed at Black Janitor—Seconds Later, Entire Gym Froze",7183,False,False,https://docs.google.com/document/d/1RBJ0wdASotsppIM8Y_o_iTtm-l2nuVWMl34wB2UiByU/edit?usp=sharing
kich-ban/0267-professor-mocks-late-black-student-with-an-impossible-math-p.md,long,153,"Professor Mocks Late Black Student With an ""Impossible"" Math Problem — Doesn't Know He's a Prodigy",7676,False,False,https://docs.google.com/document/d/15oJ21Ai0jCUirs_M0bMdgm00lquW4eZn6pKY4goYedY/edit?usp=sharing
kich-ban/0268-old-black-mechanic-helps-stranded-bikers-in-heavy-storm-the.md,long,154,Old Black Mechanic Helps Stranded Bikers in Heavy Storm  — The Rumble at Dawn Shakes His Street,7426,False,False,https://docs.google.com/document/d/15X2aJ4p7CyjelTLfvcUNXHylltk3yl_1NMvK-IrZ1x8/edit?usp=sharing
kich-ban/0269-billionaire-family-mocks-quiet-black-woman-at-dinner-minutes.md,long,156,Billionaire Family Mocks Quiet Black Woman at Dinner—Minutes Later She Walks Out With the $600M Deal,6689,False,False,https://docs.google.com/document/d/1WO-d7voBIWBPOFXGVcHS2vqpMrc4ocEOJ4N569gD5Qo/edit?usp=sharing
kich-ban/0270-everyone-laughed-when-a-black-boy-bid-85-on-a-burnt-safe-unt.md,long,155,Everyone Laughed When a Black Boy Bid $85 on a Burnt Safe — Until They Saw What He Pulled Out,7576,False,False,https://docs.google.com/document/d/16JCvLh_YENYXWhTYEBrpD6deZSEtvJip2FdmjMGhoL8/edit?usp=sharing
kich-ban/0271-ceo-followed-the-cleaning-lady-who-only-asked-for-leftover-w.md,long,,CEO Followed the Cleaning Lady Who Only Asked for Leftover —What Waited at Her Door Stopped Him Cold,7395,False,False,https://docs.google.com/document/d/1dK_ddBo_Hyv4WWL7OaK-bIR5JqhLRQtLI5D_Z4NBaAg/edit?usp=sharing
kich-ban/0272-a-flight-attendant-slapped-a-black-woman-in-first-class-then.md,long,,A Flight Attendant Slapped a Black Woman in First Class — Then Airline Lost $200M in a Single Day,7184,False,False,https://docs.google.com/document/d/1aUH0rhbqolte8RYt9X1GDrRqGqq4y0RZmNEjLBAjv2c/edit?usp=sharing
kich-ban/0273-poor-black-boy-walked-an-old-man-home-in-the-storm-next-morn.md,long,#REF!,Poor Black Boy Walked an Old Man Home in the Storm —Next Morning Changed His Family's Life Forever,7373,False,False,https://docs.google.com/document/d/1vFaPoUJuW0a8FN4trqefOgjF8ePWXPkLFRRCSpDPjg8/edit?usp=sharing
kich-ban/0274-manager-went-pale-when-chinese-investor-spoke-mandarin-the-i.md,long,#REF!,Manager Went Pale When Chinese Investor Spoke Mandarin — The Ignored Black Janitor Stepped Forward,7601,False,False,https://docs.google.com/document/d/1coR2NMH_MDrZpK99BtQ_yEYMGUtgAm5iHs-mbAfumqc/edit?usp=sharing
kich-ban/0275-manager-threw-a-black-veteran-out-of-the-restaurant-not-know.md,long,,Manager Threw a Black Veteran Out of the Restaurant — Not Knowing His Daughter Is the State Governor,7328,False,False,https://docs.google.com/document/d/1ZbMfAX_wiXYgyoQe2mgikFJMSzhs297jY_DxF27Cimk/edit?usp=sharing
kich-ban/0276-black-belt-dared-a-quiet-black-woman-to-fight-for-fun-10-sec.md,long,,"Black Belt Dared a Quiet Black Woman to Fight for Fun—10 Seconds Later, His Students Carried Him Out",7600,False,False,https://docs.google.com/document/d/17VnsfxHbJoItn52GnaFQV9TOrvAPMKy7OzWpfwToOVw/edit?usp=sharing
kich-ban/0277-everyone-laughed-at-a-black-boy-for-defending-a-poor-girl-un.md,long,,"Everyone Laughed at a Black Boy for Defending a ""Poor"" Girl — Until the Mayor, Her Mom, Walked In",7229,False,False,https://docs.google.com/document/d/1i76hiLaVhJs2-DGcukszWmkyS_VRrYn5K1RswhZH7SE/edit?usp=sharing
kich-ban/0278-rich-kid-splashed-wine-on-a-black-ceo-for-fun-his-parents-la.md,long,,"Rich Kid Splashed Wine on a Black CEO for Fun, His Parents Laughed—Until She Canceled Their $1B Deal",7373,False,False,https://docs.google.com/document/d/1HKx466s1NI-1fQ6VLB0WaaNsnJ8sGlIrowwF6SGSVMQ/edit?usp=sharing
kich-ban/0279-a-billionaire-left-a-black-waitress-a-6-tip-to-test-her-her.md,long,,A Billionaire Left a Black Waitress a $6 Tip to Test Her — Her Answer Left Him Speechless,8149,False,False,https://docs.google.com/document/d/1SiK5ifIBoEmdmO9gsm5KXDESCwLd3yUo6iZm3oqmQGU/edit?usp=sharing
kich-ban/0280-ceo-staked-his-company-to-mock-quiet-black-intern-on-camera.md,long,,CEO Staked His Company to Mock Quiet Black Intern on Camera—The Intern Owned His System in Minutes,8017,False,False,https://docs.google.com/document/d/1QOMnEOMBnbV_3rgzAptTS_1Fo8-78KAA-WlA8--8d3U/edit?usp=sharing
kich-ban/0281-poor-black-boy-fixed-stranded-driver-s-tire-in-the-rain-next.md,long,,"Poor Black Boy Fixed Stranded Driver's Tire in the Rain—Next Morning, Men in Suits Came to His Door",8561,False,False,https://docs.google.com/document/d/1MPrsILoPqW3t2u8Vw-eSikM2qbVKkEtrIrXQbX6dnV8/edit?usp=sharing
kich-ban/0282-hells-angels-burned-through-4-5m-and-couldn-t-fix-it-a-black.md,long,,Hells Angels Burned Through $4.5M and Couldn't Fix It — a Black Teen Did It for Free in 3 Minutes,8141,False,False,https://docs.google.com/document/d/1xM5NFkKruCWf_rB_mTRZvOdzH-OjgLIczKEymQaKwkA/edit?usp=sharing
kich-ban/0283-pilot-refuses-to-fly-with-black-copilot-not-on-my-plane-she.md,long,#REF!,"Pilot Refuses to Fly with Black Copilot: ""Not on My Plane"" — She Fires the Entire Crew on the Spot",7837,False,False,https://docs.google.com/document/d/1Zd83WJwIa-qJBdX0nsSH1PGTN-8f3toFFs9yr7TmpA8/edit?usp=sharing
kich-ban/0284-black-belt-dared-a-black-janitor-to-spar-for-fun-she-d-been.md,long,#REF!,"Black Belt Dared a Black Janitor to Spar ""for Fun"" —She'd Been a Champion Before She Lost Everything",8392,False,False,https://docs.google.com/document/d/1Hv0AJq-Fj67-yW5w_-_54u7-d-4kxh-Q4Eunq7Lwe3k/edit?usp=sharing
kich-ban/0285-billionaire-leaves-his-fiance-e-with-50-000-cash-and-a-hidde.md,long,#REF!,"Billionaire Leaves His Fiancée With $50,000 Cash and a Hidden Camera — He Replays the Tape Sobbing",8333,False,False,https://docs.google.com/document/d/1TDYwEF36hVmxQtaoVD-r9N80CyzjB8xwWtzptB-z8hs/edit?usp=sharing
kich-ban/0286-seal-admiral-doesn-t-know-the-quiet-woman-is-legendary-snipe.md,long,,"SEAL Admiral Doesn't Know the Quiet Woman Is Legendary Sniper—Mocks Her Rank, Regrets It in Seconds",8049,False,False,https://docs.google.com/document/d/1GO21OR4hfn-96M8RoD85VYVTRtpME5PDgs4UV8KZGD8/edit?usp=sharing
kich-ban/0287-the-whole-auction-laughed-at-the-65-he-paid-for-a-welded-shu.md,long,,The Whole Auction Laughed at the $65 He Paid for a Welded-Shut Toolbox — That Night He Cut It Open,8080,False,False,https://docs.google.com/document/d/1AaxZVcPgdLcRtdCANvF25GJ9kdb0VgIeWPj2GK0CbKs/edit?usp=sharing
kich-ban/0288-black-owner-sat-ignored-45-minutes-in-his-own-bank-then-he-s.md,long,,"Black Owner Sat Ignored 45 Minutes in His Own Bank — Then He Stood, and Manager's Smile Vanished",8762,False,False,https://docs.google.com/document/d/1vklUvqThhq_nnGNnfsR3HEu64fgA-G4WyhNgE08tKUo/edit?usp=sharing
kich-ban/0289-flight-attendant-forced-a-black-man-out-of-first-class-for-a.md,long,,"Flight Attendant Forced a Black Man Out of First Class for a VIP —15 Minutes Later, Airline in Chaos",8424,False,False,https://docs.google.com/document/d/1S9Q1rVMU62rd1hyPv-E-f-ernJmh6wgBjcv16wFMXVE/edit?usp=sharing
kich-ban/0290-billionaire-lost-a-wallet-full-of-cash-to-test-3-women-only.md,long,,"Billionaire ""Lost"" a Wallet Full of Cash to Test 3 Women — Only the Black Single Mom Returned It",8297,False,False,https://docs.google.com/document/d/15PHc5YMufgAf2UHFRmf_RwndHYmErI9BDj5BXPkavR8/edit?usp=sharing
kich-ban/0291-black-cashier-saved-a-billionaire-s-mother-then-lost-her-job.md,long,,"Black Cashier Saved a Billionaire's Mother, Then Lost Her Job — What Happened Next Shocked Everyone",8241,False,False,https://docs.google.com/document/d/16pp_FbEO5Mc4KKGG0ZuuYCdIFivgCSqwXkMB4vRp6So/edit?usp=sharing
kich-ban/0292-neighbor-called-the-cops-on-a-black-family-s-bbq-not-knowing.md,long,,Neighbor Called the Cops on a Black Family's BBQ — Not Knowing the Dad Is the POLICE CHIEF,7991,False,False,https://docs.google.com/document/d/1Ik5BYPeEEUCnMG-rx_yRHhY39TZjWT15BfK9vZShIK8/edit?usp=sharing
kich-ban/0293-cop-towed-a-black-district-attorney-s-car-for-petty-revenge.md,long,,Cop Towed a Black District Attorney's Car for Petty Revenge — It Ended His Entire Career,8356,False,False,https://docs.google.com/document/d/1UGVHAMEqcjnCn3n-3_pY4FJEuMDJLmcw3uQEay5-uG8/edit?usp=sharing
kich-ban/0294-billionaire-gave-his-gardener-8-000-as-a-joke-a-year-later-h.md,long,,"Billionaire Gave His Gardener $8,000 as a Joke — A Year Later His Jaw Dropped at What He Saw",7848,False,False,https://docs.google.com/document/d/1XfW7HfcjAI5pOt52Osy18UqE7fqACzUf_kvqG-QjG3M/edit?usp=sharing
kich-ban/0295-bank-manager-ripped-up-a-black-farmer-s-5m-check-as-fake-tur.md,long,,"Bank Manager Ripped Up a Black Farmer's $5M Check as Fake — Turns Pale When His Boss Says ""Sir""",8218,False,False,https://docs.google.com/document/d/1Z8Ntarx1J4hzDBOHhpS0fy7yPkerbiSXkltFMr2iLOc/edit?usp=sharing
kich-ban/0296-3-thugs-cornered-a-quiet-old-janitor-in-the-parking-lot-unaw.md,long,,3 Thugs Cornered a Quiet Old Janitor in the Parking Lot — Unaware He Was Special Forces for 20 Years,8233,False,False,https://docs.google.com/document/d/1ft14SLYB6VqNg_Zz1IC8IdHcMby1Lq2veMyYHaBMM5Q/edit?usp=sharing
kich-ban/0297-little-boy-shared-his-lunch-with-a-homeless-man-every-day-un.md,long,,Little Boy Shared His Lunch With a Homeless Man Every Day — Unaware He Is Billionare,8664,False,False,https://docs.google.com/document/d/1Jkk3rxeR9Iv5ncsXY_-nc7GT5c8l9irMkMHbRaihT2M/edit?usp=sharing
kich-ban/0298-billionaire-shoved-black-woman-into-the-pool-for-fun-unaware.md,long,,"Billionaire Shoved Black Woman Into the Pool ""for Fun"" —Unaware Her Husband Held His $1 Billion Deal",8134,False,False,https://docs.google.com/document/d/1GSMyqbXobO4Yda1AFcBiH-4Ab01tx2EiE2OHHII5KWo/edit?usp=sharing
kich-ban/0299-waitress-defended-the-black-janitor-everyone-mocked-unaware.md,long,,Waitress Defended the Black Janitor Everyone Mocked —Unaware He Was a Billionaire Searching for Wife,8443,False,False,https://docs.google.com/document/d/1GdN_we-7DuYrnPyqqvysQW8p4Rz4Hqvl_fI8-XtulhE/edit?usp=sharing
kich-ban/0300-recruits-ridiculed-quiet-old-black-man-at-the-seal-compound.md,long,,Recruits Ridiculed Quiet Old Black Man at the SEAL Compound —Went Silent When One Spotted His Tattoo,8453,False,False,https://docs.google.com/document/d/17yITYHnGtaoyLhlBxgRyxzZlNKdro15hGzHV86goits/edit?usp=sharing
kich-ban/0301-undercover-boss-poses-as-a-customer-at-his-store-what-the-sa.md,long,,Undercover Boss Poses as a Customer at His Store — What the Sales Rep Lied About Left Him Frozen,8457,False,False,https://docs.google.com/document/d/1Bhi_pQFCSNunteVZFhQaOiEbmPC6x5IpFYCxMHuCt58/edit?usp=sharing
kich-ban/0302-black-teacher-fixed-a-biker-s-flat-in-the-rain-next-day-180.md,long,,Black Teacher Fixed a Biker's Flat in the Rain — Next Day 180 Hells Angels Showed Up at Her School,8023,False,False,https://docs.google.com/document/d/1q4Xcqp_6WJ_potRVooKsSrVdgyrMcrJz80k0lkGE5Lk/edit?usp=sharing
kich-ban/0303-black-man-was-refused-champagne-in-first-class-one-phone-cal.md,long,1,Black Man Was Refused Champagne in First Class — One Phone Call Had the Crew Fired Before Landing,8217,False,False,https://docs.google.com/document/d/1BAuZyxmFuEcnDou44IVtNdFIE58G9MvORHqRwmCEeOY/edit?usp=sharing
kich-ban/0304-my-mom-has-that-ring-black-waitress-tells-billionaire-he-rea.md,long,77,"""My Mom Has That Ring"" Black Waitress Tells Billionaire — He Reads the Inscription and Can't Breathe",8303,False,False,https://docs.google.com/document/d/1J_nqw3Cq6W0F6Xhbw2sikO1cbuB6djZdIKbHyElVPb0/edit?usp=sharing
kich-ban/0305-judge-sentenced-a-black-teen-to-life-went-pale-when-his-dad.md,long,#REF!,Judge Sentenced a Black Teen to Life — Went Pale When His Dad Walked In as the Attorney General,8152,False,False,https://docs.google.com/document/d/1LhEQIEfEGacnqmv1ae8nNrkqEuy1S2bzgEeGZs1PfhQ/edit?usp=sharing
kich-ban/0306-bank-manager-called-the-cops-on-a-black-girl-went-speechless.md,long,#REF!,"Bank Manager Called the Cops on a Black Girl — Went Speechless When Her Mom, the CEO, Walked In",8170,False,False,https://docs.google.com/document/d/1Q7GiCr9AUyogbzHyfYEDA8kxevdVxUx7iBE9YNcw3dM/edit?usp=sharing
kich-ban/0307-homeless-black-boy-saved-a-billionaire-s-pregnant-wife-on-a.md,long,,Homeless Black Boy Saved a Billionaire's Pregnant Wife on a Flight — What He Asked Made Him Cry,8152,False,False,https://docs.google.com/document/d/1eBrXRoTpJL3Pght6IwrUMbGUiPHh33fmu1XcUcK2xtQ/edit?usp=sharing
kich-ban/0308-who-saved-all-19-victims-the-director-demanded-the-nurse-you.md,long,#REF!,"""Who Saved All 19 Victims?"" the Director Demanded — ""The Nurse You Suspended,"" the Whole ER Answered",8552,False,False,https://docs.google.com/document/d/1G0bUQUkjj04uuOn2Cy6enTfTkvryfWUf901Ld7qWDi8/edit?usp=sharing
kich-ban/0309-black-belt-rich-kid-next-door-demanded-a-fight-unaware-the-b.md,long,#REF!,Black Belt Rich Kid Next Door Demanded a Fight —Unaware The Black Single Dad Commanded a SEAL Team,8250,False,False,https://docs.google.com/document/d/1p6Z0d1eEMeewr-LRjK42yrd_pzp4FZpQ3PdfaYJN5bs/edit?usp=sharing
kich-ban/0310-manager-locked-an-elderly-black-woman-out-of-the-diner-in-th.md,long,#REF!,Manager Locked an Elderly Black Woman Out of the Diner in the Rain — Unaware She Owns the Building,8157,False,False,https://docs.google.com/document/d/1KBXeQVki7j6KmEFxDjZKcoOPf2dsY9h9E7Cse9cgxdw/edit?usp=sharing
kich-ban/0311-50-doctors-say-billionaire-s-son-will-never-walk-until-homel.md,long,#REF!,50 Doctors Say Billionaire's Son Will Never Walk—Until Homeless Black Boy Sees What They All Missed,8478,False,False,https://docs.google.com/document/d/1lZAjOioBEOul43x3eKaNByy9QrUoPci3VnOXNgWQgLk/edit?usp=sharing
kich-ban/0312-black-farmer-gave-a-homeless-boy-a-bed-for-the-night-20-year.md,long,3,Black Farmer Gave a Homeless Boy a Bed for the Night —20 Years Later Helicopters Landed in His Field,8079,False,False,https://docs.google.com/document/d/1ESGD2GfY9YZqy2PiwEJq1alZD6Pfd6YbVH8AwGxwHTY/edit?usp=sharing
kich-ban/0313-homeless-boy-gives-his-only-blanket-to-a-freezing-biker-club.md,long,#REF!,Homeless Boy Gives His Only Blanket to a Freezing Biker —Club President Hands Him Keys to a New Home,7961,False,False,https://docs.google.com/document/d/1y91NrtJ8N-wrBqlpF-kg-0puRsAxtJA_FuiooI3v5Os/edit?usp=sharing
kich-ban/0314-manager-kicked-an-old-black-man-out-for-looking-poor-a-week.md,long,2,"Manager Kicked an Old Black Man Out for ""Looking Poor"" — a Week Later He Bought the Whole Store",8065,False,False,https://docs.google.com/document/d/1iyNuTlgtUM9CW7W9aN2cWbhxd0iXhRWo-sep0fWze_s/edit?usp=sharing
kich-ban/0315-manager-drenches-homeless-black-girl-singing-for-food-what-s.md,long,1,Manager Drenches Homeless Black Girl Singing for Food — What She Does Next Brings the Crowd to Tears,8363,False,False,https://docs.google.com/document/d/1YKKnKozd49H5Uvsvij2S9zC-I46Lj52jifYD_ObZQGc/edit?usp=sharing
kich-ban/0316-2-martial-arts-champions-mock-black-dad-before-200-guests-un.md,long,4,2 Martial Arts Champions Mock Black Dad Before 200 Guests —Unaware He Trains Navy SEALs for a Living,8072,False,False,https://docs.google.com/document/d/1SSTJqAMMxfSyRTP8mz-NrPu_UIRQl7oZLOSaUeHl0FE/edit?usp=sharing
kich-ban/0317-ceo-slapped-a-black-nurse-in-front-of-20-patients-then-her-h.md,long,#REF!,CEO Slapped a Black Nurse in Front of 20 Patients — Then Her Husband Walked In Wearing 4 Stars,7849,False,False,https://docs.google.com/document/d/113Ozvt0GMRlGN0OiefPX0nF2SAnInslBvgxVeqQ7xCQ/edit?usp=sharing
kich-ban/0318-billionaire-pretended-to-sleep-to-test-a-poor-black-boy-brok.md,long,#REF!,Billionaire Pretended to Sleep to Test a Poor Black Boy — Broke Down at What the Boy Did,8107,False,False,https://docs.google.com/document/d/1THFEri11VNNUTRATEpdW-w_T2QsWq-UcLxuFFGpInwk/edit?usp=sharing
kich-ban/0319-cheating-wife-mocks-bankrupt-black-husband-in-court-his-lawy.md,long,#REF!,Cheating Wife Mocks Bankrupt Black Husband in Court — His Lawyer Says One Thing That Turns Her White,8249,False,False,https://docs.google.com/document/d/1cGO7uJH8pGVqm9YZEKCF1QnhQ9YWSxRihFHynIBfxbQ/edit?usp=sharing
kich-ban/0320-korean-mafia-boss-was-left-for-dead-in-the-rain-until-a-cryi.md,long,#REF!,Korean Mafia Boss Was Left for Dead in the Rain — Until a Crying Girl Refused to Leave Him,8544,False,False,https://docs.google.com/document/d/1CQPCMZVKVVEMKfozBYLOQSNgmst1inV9rUjJuDlyChU/edit?usp=sharing
kich-ban/0321-orphan-girl-forced-to-marry-a-short-overweight-stranger-unaw.md,long,#REF!,"Orphan Girl Forced to Marry a Short, Overweight Stranger — Unaware He Owns Half the City",8347,False,False,https://docs.google.com/document/d/1mqPkgAG6-FMgrWBdNJD1DHCD8EMBa96eX8vfvJNpEp8/edit?usp=sharing
kich-ban/0322-i-can-help-you-walk-again-the-billionaire-laughed-until-nurs.md,long,#REF!,"""I Can Help You Walk Again""—the Billionaire Laughed, Until Nurse Showed Him What His Doctors Missed",8414,False,False,https://docs.google.com/document/d/1Qm6tDHESZ92CGjzCIadd3a9bBjablgDmmDBM8QhRXfU/edit?usp=sharing
kich-ban/0323-lonely-billionaire-saw-single-mom-return-her-son-s-birthday.md,long,#REF!,Lonely Billionaire Saw Single Mom Return Her Son's Birthday Cake—What She Did Next Shocked Everyone,8103,False,False,https://docs.google.com/document/d/1V81K4dZ1fARwEqHjMr-knflwvPN98QY8u5ojw7CuGNQ/edit?usp=sharing
kich-ban/0324-maid-picks-up-fallen-frame-in-a-billionaire-s-office-her-han.md,long,5,Maid Picks Up Fallen Frame in a Billionaire's Office—Her Hands Shake When She Sees Her Mother's Face,8407,False,False,https://docs.google.com/document/d/1SRn5Kq9OshMC-oqHahE1lKWJwhAY7bvqIBTyON265qU/edit?usp=sharing
kich-ban/0325-karen-calls-cops-on-black-man-over-her-parking-spot-goes-sil.md,long,,Karen Calls Cops on Black Man Over Her Parking Spot—Goes Silent When He Flashes a U.S. Marshal Badge,8258,False,False,https://docs.google.com/document/d/1xwlvpKPID8rhxNI9ujFKAvUX4sYr5vzROQkCn0yOgfo/edit?usp=sharing
kich-ban/0326-professor-shreds-a-black-student-s-thesis-as-impossible-unaw.md,long,#REF!,"Professor Shreds a Black Student's Thesis as ""Impossible"" —Unaware He's a Government-Trained Prodigy",7986,False,False,https://docs.google.com/document/d/1zsojRPTGYxWzhFzGrXPuDAXF-P7iTOiyX1a68eBt8_E/edit?usp=sharing
kich-ban/0327-attendant-laughed-after-throwing-out-old-black-woman-s-pills.md,long,,Attendant Laughed After Throwing Out Old Black Woman's Pills—Until Her Son Grounds the Entire Flight,8137,False,False,https://docs.google.com/document/d/1kcHO_yGlydDP1GFcGtzgM1C73LMfwXf7sL8R8BELce0/edit?usp=sharing
kich-ban/0328-racist-cop-picked-the-wrong-black-woman-to-threaten-he-d-pic.md,long,,"Racist Cop Picked the Wrong Black Woman to Threaten — He'd Picked the Head of the FBI, Big Mistake",8139,False,False,https://docs.google.com/document/d/1rEdACSGqJIJUZon_lbbsP9WSan8vAiYs8jC8Zgl_KQM/edit?usp=sharing
kich-ban/0329-cops-detained-a-black-man-for-looking-like-a-suspect-froze-w.md,long,,"Cops Detained a Black Man for ""Looking Like a Suspect"" — Froze When He Saw "" CIA Director"" on His ID",8230,False,False,https://docs.google.com/document/d/1oUnQWQ5tIYuWukAWgbCLsMHBKIzxfp2nPWMBF-D9EeQ/edit?usp=sharing
kich-ban/0330-if-you-win-i-ll-resign-judge-laughed-black-intern-his-smile.md,long,#REF!,"""If You Win, I'll Resign"" — Judge Laughed Black Intern, His Smile Disappeared the Second She Spoke",8396,False,False,https://docs.google.com/document/d/1wi0UjP5XeDZY2kVaUHGL3GXQ1dEm6YtHOAcIxK712BI/edit?usp=sharing
kich-ban/0331-karen-called-911-on-new-black-neighbor-for-trespassing-went.md,long,,"Karen Called 911 on New Black Neighbor for ""Trespassing"" —Went Pale When the Cops Called Him ""Chief""",8290,False,False,https://docs.google.com/document/d/1fp9_S-1sQcilp4cGmYwxUnxZVLBeyEmPhKh3HpbdEjE/edit?usp=sharing
kich-ban/0332-black-bride-abandoned-at-the-altar-marries-the-homeless-man.md,long,1,Black Bride Abandoned at the Altar Marries the Homeless Man Who Held Her—Unaware He's Worth Billions,7806,False,False,https://docs.google.com/document/d/1AQUOZFxgpSPaC0bNZywo-RkAt1qy4Od83C4WCdsCH78/edit?usp=sharing
kich-ban/0333-rich-neighbor-called-the-cops-on-black-family-s-bbq-officers.md,long,,Rich Neighbor Called the Cops on Black Family's BBQ — Officers Nearly Fainted When They Saw the Dad,8015,False,False,https://docs.google.com/document/d/11tAE3d3PVJu5DpwMQh1mbYVqzeUopNSCUAX-Du1VTJc/edit?usp=sharing
kich-ban/0334-billionaire-slapped-a-pregnant-nurse-and-walked-away-smiling.md,long,1,Billionaire Slapped a Pregnant Nurse and Walked Away Smiling—Unaware Her 4-Star Brother Was Watching,8053,False,False,https://docs.google.com/document/d/1UUz0goRCs9i2J1fWmTYGpbNqVgz0R7dRva-zhvGQaUo/edit?usp=sharing
kich-ban/0335-black-janitor-solved-what-phds-couldn-t-for-1000-years-unawa.md,long,,Black Janitor Solved What PhDs Couldn't for 1000 Years — Unaware She'd Just Made Scientific History,8047,False,False,https://docs.google.com/document/d/1Hg6DKBR3PfsJ_3wGgzXFXqMpkBXbUBFIWF43aUIc4ig/edit?usp=sharing
kich-ban/0336-black-orphan-helps-confused-old-woman-find-her-daughter-what.md,long,,Black Orphan Helps Confused Old Woman Find Her Daughter—What Happens After Changes His Life Forever,8394,False,False,https://docs.google.com/document/d/1Mzn_4DQZ3WYo3oy_PKaJZJIWFumq_-0vrUle1LKCzPg/edit?usp=sharing
